region_1,region_2,carrier_1,timestep_1,timestep_2,parameter,value
usa,kansas,heatHigh,2015,q3m,dem,3.05
usa,kansas,heatHigh,2020,q3m,dem,3.35
usa,kansas,heatHigh,2025,q3m,dem,3.68
usa,kansas,heatHigh,2030,q3m,dem,4.05
usa,kansas,heatHigh,2035,q3m,dem,4.45
usa,kansas,heatHigh,2040,q3m,dem,4.89
usa,kansas,heatHigh,2045,q3m,dem,5.37
usa,kansas,heatHigh,2050,q3m,dem,5.9
usa,kansas,heatHigh,2015,q3p,dem,9.21
usa,kansas,heatHigh,2020,q3p,dem,10.12
usa,kansas,heatHigh,2025,q3p,dem,11.12
usa,kansas,heatHigh,2030,q3p,dem,12.21
usa,kansas,heatHigh,2035,q3p,dem,13.42
usa,kansas,heatHigh,2040,q3p,dem,14.74
usa,kansas,heatHigh,2045,q3p,dem,16.2
usa,kansas,heatHigh,2050,q3p,dem,17.8
usa,kansas,heatHigh,2015,q3a,dem,3.73
usa,kansas,heatHigh,2020,q3a,dem,4.1
usa,kansas,heatHigh,2025,q3a,dem,4.5
usa,kansas,heatHigh,2030,q3a,dem,4.95
usa,kansas,heatHigh,2035,q3a,dem,5.44
usa,kansas,heatHigh,2040,q3a,dem,5.97
usa,kansas,heatHigh,2045,q3a,dem,6.56
usa,kansas,heatHigh,2050,q3a,dem,7.21
usa,kansas,heatHigh,2015,q4n,dem,6.91
usa,kansas,heatHigh,2020,q4n,dem,7.59
usa,kansas,heatHigh,2025,q4n,dem,8.34
usa,kansas,heatHigh,2030,q4n,dem,9.16
usa,kansas,heatHigh,2035,q4n,dem,10.07
usa,kansas,heatHigh,2040,q4n,dem,11.06
usa,kansas,heatHigh,2045,q4n,dem,12.15
usa,kansas,heatHigh,2050,q4n,dem,13.35
usa,kansas,heatHigh,2015,q4m,dem,3.05
usa,kansas,heatHigh,2020,q4m,dem,3.35
usa,kansas,heatHigh,2025,q4m,dem,3.68
usa,kansas,heatHigh,2030,q4m,dem,4.05
usa,kansas,heatHigh,2035,q4m,dem,4.45
usa,kansas,heatHigh,2040,q4m,dem,4.89
usa,kansas,heatHigh,2045,q4m,dem,5.37
usa,kansas,heatHigh,2050,q4m,dem,5.9
usa,kansas,heatHigh,2015,q4p,dem,9.21
usa,kansas,heatHigh,2020,q4p,dem,10.12
usa,kansas,heatHigh,2025,q4p,dem,11.12
usa,kansas,heatHigh,2030,q4p,dem,12.21
usa,kansas,heatHigh,2035,q4p,dem,13.42
usa,kansas,heatHigh,2040,q4p,dem,14.74
usa,kansas,heatHigh,2045,q4p,dem,16.2
usa,kansas,heatHigh,2050,q4p,dem,17.8
usa,kansas,heatHigh,2015,q4a,dem,3.2
usa,kansas,heatHigh,2020,q4a,dem,3.51
usa,kansas,heatHigh,2025,q4a,dem,3.86
usa,kansas,heatHigh,2030,q4a,dem,4.24
usa,kansas,heatHigh,2035,q4a,dem,4.66
usa,kansas,heatHigh,2040,q4a,dem,5.12
usa,kansas,heatHigh,2045,q4a,dem,5.63
usa,kansas,heatHigh,2050,q4a,dem,6.18
usa,kansas,heatLow,2015,q1n,dem,5.93
usa,kansas,heatLow,2020,q1n,dem,6.52
usa,kansas,heatLow,2025,q1n,dem,7.16
usa,kansas,heatLow,2030,q1n,dem,7.86
usa,kansas,heatLow,2035,q1n,dem,8.64
usa,kansas,heatLow,2040,q1n,dem,9.49
usa,kansas,heatLow,2045,q1n,dem,10.43
usa,kansas,heatLow,2050,q1n,dem,11.46
usa,kansas,heatLow,2015,q1m,dem,1.62
usa,kansas,heatLow,2020,q1m,dem,1.78
usa,kansas,heatLow,2025,q1m,dem,1.96
usa,kansas,heatLow,2030,q1m,dem,2.15
usa,kansas,heatLow,2035,q1m,dem,2.36
usa,kansas,heatLow,2040,q1m,dem,2.6
usa,kansas,heatLow,2045,q1m,dem,2.85
usa,kansas,heatLow,2050,q1m,dem,3.13
usa,kansas,heatLow,2015,q1p,dem,5.45
usa,kansas,heatLow,2020,q1p,dem,5.99
usa,kansas,heatLow,2025,q1p,dem,6.58
usa,kansas,heatLow,2030,q1p,dem,7.23
usa,kansas,heatLow,2035,q1p,dem,7.94
usa,kansas,heatLow,2040,q1p,dem,8.73
usa,kansas,heatLow,2045,q1p,dem,9.59
usa,kansas,heatLow,2050,q1p,dem,10.53
usa,kansas,heatLow,2015,q1a,dem,1.84
usa,kansas,heatLow,2020,q1a,dem,2.02
usa,kansas,heatLow,2025,q1a,dem,2.22
usa,kansas,heatLow,2030,q1a,dem,2.44
usa,kansas,heatLow,2035,q1a,dem,2.68
usa,kansas,heatLow,2040,q1a,dem,2.94
usa,kansas,heatLow,2045,q1a,dem,3.23
usa,kansas,heatLow,2050,q1a,dem,3.55
usa,kansas,heatLow,2015,q2n,dem,1.46
usa,kansas,heatLow,2020,q2n,dem,1.6
usa,kansas,heatLow,2025,q2n,dem,1.76
usa,kansas,heatLow,2030,q2n,dem,1.94
usa,kansas,heatLow,2035,q2n,dem,2.13
usa,kansas,heatLow,2040,q2n,dem,2.34
usa,kansas,heatLow,2045,q2n,dem,2.57
usa,kansas,heatLow,2050,q2n,dem,2.82
usa,kansas,heatLow,2015,q2m,dem,1.1
usa,kansas,heatLow,2020,q2m,dem,1.21
usa,kansas,heatLow,2025,q2m,dem,1.33
usa,kansas,heatLow,2030,q2m,dem,1.46
usa,kansas,heatLow,2035,q2m,dem,1.61
usa,kansas,heatLow,2040,q2m,dem,1.77
usa,kansas,heatLow,2045,q2m,dem,1.94
usa,kansas,heatLow,2050,q2m,dem,2.13
usa,kansas,heatLow,2015,q2p,dem,1.18
usa,kansas,heatLow,2020,q2p,dem,1.3
usa,kansas,heatLow,2025,q2p,dem,1.43
usa,kansas,heatLow,2030,q2p,dem,1.57
usa,kansas,heatLow,2035,q2p,dem,1.72
usa,kansas,heatLow,2040,q2p,dem,1.89
usa,kansas,heatLow,2045,q2p,dem,2.08
usa,kansas,heatLow,2050,q2p,dem,2.28
usa,kansas,heatLow,2015,q2a,dem,0.35
usa,kansas,heatLow,2020,q2a,dem,0.38
usa,kansas,heatLow,2025,q2a,dem,0.42
usa,kansas,heatLow,2030,q2a,dem,0.46
usa,kansas,heatLow,2035,q2a,dem,0.5
usa,kansas,heatLow,2040,q2a,dem,0.55
usa,kansas,heatLow,2045,q2a,dem,0.61
usa,kansas,heatLow,2050,q2a,dem,0.67
usa,kansas,heatLow,2015,q3n,dem,0.28
usa,kansas,heatLow,2020,q3n,dem,0.31
usa,kansas,heatLow,2025,q3n,dem,0.34
usa,kansas,heatLow,2030,q3n,dem,0.37
usa,kansas,heatLow,2035,q3n,dem,0.41
usa,kansas,heatLow,2040,q3n,dem,0.45
usa,kansas,heatLow,2045,q3n,dem,0.49
usa,kansas,heatLow,2050,q3n,dem,0.54
usa,kansas,heatLow,2015,q3m,dem,0.51
usa,kansas,heatLow,2020,q3m,dem,0.56
usa,kansas,heatLow,2025,q3m,dem,0.62
usa,kansas,heatLow,2030,q3m,dem,0.68
usa,kansas,heatLow,2035,q3m,dem,0.75
usa,kansas,heatLow,2040,q3m,dem,0.82
usa,kansas,heatLow,2045,q3m,dem,0.9
usa,kansas,heatLow,2050,q3m,dem,0.99
usa,kansas,heatLow,2015,q3p,dem,0.24
usa,kansas,heatLow,2020,q3p,dem,0.27
usa,kansas,heatLow,2025,q3p,dem,0.29
usa,kansas,heatLow,2030,q3p,dem,0.32
usa,kansas,heatLow,2035,q3p,dem,0.35
usa,kansas,heatLow,2040,q3p,dem,0.39
usa,kansas,heatLow,2045,q3p,dem,0.43
usa,kansas,heatLow,2050,q3p,dem,0.47
usa,kansas,heatLow,2015,q3a,dem,0.02
usa,kansas,heatLow,2020,q3a,dem,0.02
usa,kansas,heatLow,2025,q3a,dem,0.02
usa,kansas,heatLow,2030,q3a,dem,0.02
usa,kansas,heatLow,2035,q3a,dem,0.02
usa,kansas,heatLow,2040,q3a,dem,0.03
usa,kansas,heatLow,2045,q3a,dem,0.03
usa,kansas,heatLow,2050,q3a,dem,0.03
usa,kansas,heatLow,2015,q4n,dem,5.65
usa,kansas,heatLow,2020,q4n,dem,6.21
usa,kansas,heatLow,2025,q4n,dem,6.83
usa,kansas,heatLow,2030,q4n,dem,7.5
usa,kansas,heatLow,2035,q4n,dem,8.24
usa,kansas,heatLow,2040,q4n,dem,9.05
usa,kansas,heatLow,2045,q4n,dem,9.95
usa,kansas,heatLow,2050,q4n,dem,10.93
usa,kansas,heatLow,2015,q4m,dem,1.79
usa,kansas,heatLow,2020,q4m,dem,1.96
usa,kansas,heatLow,2025,q4m,dem,2.15
usa,kansas,heatLow,2030,q4m,dem,2.37
usa,kansas,heatLow,2035,q4m,dem,2.6
usa,kansas,heatLow,2040,q4m,dem,2.86
usa,kansas,heatLow,2045,q4m,dem,3.14
usa,kansas,heatLow,2050,q4m,dem,3.45
usa,kansas,heatLow,2015,q4p,dem,5.22
usa,kansas,heatLow,2020,q4p,dem,5.74
usa,kansas,heatLow,2025,q4p,dem,6.3
usa,kansas,heatLow,2030,q4p,dem,6.92
usa,kansas,heatLow,2035,q4p,dem,7.61
usa,kansas,heatLow,2040,q4p,dem,8.36
usa,kansas,heatLow,2045,q4p,dem,9.18
usa,kansas,heatLow,2050,q4p,dem,10.09
usa,kansas,heatLow,2015,q4a,dem,1.16
usa,kansas,heatLow,2020,q4a,dem,1.28
usa,kansas,heatLow,2025,q4a,dem,1.41
usa,kansas,heatLow,2030,q4a,dem,1.54
usa,kansas,heatLow,2035,q4a,dem,1.7
usa,kansas,heatLow,2040,q4a,dem,1.86
usa,kansas,heatLow,2045,q4a,dem,2.05
usa,kansas,heatLow,2050,q4a,dem,2.25
usa,kansas,mobilityPassenger,2015,q1n,dem,3.97
usa,kansas,mobilityPassenger,2020,q1n,dem,4.37
usa,kansas,mobilityPassenger,2025,q1n,dem,4.8
usa,kansas,mobilityPassenger,2030,q1n,dem,5.27
usa,kansas,mobilityPassenger,2035,q1n,dem,5.79
usa,kansas,mobilityPassenger,2040,q1n,dem,6.36
usa,kansas,mobilityPassenger,2045,q1n,dem,6.99
usa,kansas,mobilityPassenger,2050,q1n,dem,7.68
usa,kansas,mobilityPassenger,2015,q1m,dem,5.51
usa,kansas,mobilityPassenger,2020,q1m,dem,6.06
usa,kansas,mobilityPassenger,2025,q1m,dem,6.65
usa,kansas,mobilityPassenger,2030,q1m,dem,7.31
usa,kansas,mobilityPassenger,2035,q1m,dem,8.03
usa,kansas,mobilityPassenger,2040,q1m,dem,8.83
usa,kansas,mobilityPassenger,2045,q1m,dem,9.7
usa,kansas,mobilityPassenger,2050,q1m,dem,10.65
usa,kansas,mobilityPassenger,2015,q1p,dem,6.62
usa,kansas,mobilityPassenger,2020,q1p,dem,7.27
usa,kansas,mobilityPassenger,2025,q1p,dem,7.99
usa,kansas,mobilityPassenger,2030,q1p,dem,8.77
usa,kansas,mobilityPassenger,2035,q1p,dem,9.64
usa,kansas,mobilityPassenger,2040,q1p,dem,10.59
usa,kansas,mobilityPassenger,2045,q1p,dem,11.64
usa,kansas,mobilityPassenger,2050,q1p,dem,12.78
usa,kansas,mobilityPassenger,2015,q1a,dem,4.58
usa,kansas,mobilityPassenger,2020,q1a,dem,5.04
usa,kansas,mobilityPassenger,2025,q1a,dem,5.53
usa,kansas,mobilityPassenger,2030,q1a,dem,6.08
usa,kansas,mobilityPassenger,2035,q1a,dem,6.68
usa,kansas,mobilityPassenger,2040,q1a,dem,7.34
usa,kansas,mobilityPassenger,2045,q1a,dem,8.06
usa,kansas,mobilityPassenger,2050,q1a,dem,8.86
usa,kansas,mobilityPassenger,2015,q2n,dem,1.65
usa,kansas,mobilityPassenger,2020,q2n,dem,1.82
usa,kansas,mobilityPassenger,2025,q2n,dem,2
usa,kansas,mobilityPassenger,2030,q2n,dem,2.19
usa,kansas,mobilityPassenger,2035,q2n,dem,2.41
usa,kansas,mobilityPassenger,2040,q2n,dem,2.65
usa,kansas,mobilityPassenger,2045,q2n,dem,2.91
usa,kansas,mobilityPassenger,2050,q2n,dem,3.2
usa,kansas,mobilityPassenger,2015,q2m,dem,3.86
usa,kansas,mobilityPassenger,2020,q2m,dem,4.24
usa,kansas,mobilityPassenger,2025,q2m,dem,4.66
usa,kansas,mobilityPassenger,2030,q2m,dem,5.12
usa,kansas,mobilityPassenger,2035,q2m,dem,5.62
usa,kansas,mobilityPassenger,2040,q2m,dem,6.18
usa,kansas,mobilityPassenger,2045,q2m,dem,6.79
usa,kansas,mobilityPassenger,2050,q2m,dem,7.46
usa,kansas,mobilityPassenger,2015,q2p,dem,6.34
usa,kansas,mobilityPassenger,2020,q2p,dem,6.97
usa,kansas,mobilityPassenger,2025,q2p,dem,7.65
usa,kansas,mobilityPassenger,2030,q2p,dem,8.41
usa,kansas,mobilityPassenger,2035,q2p,dem,9.24
usa,kansas,mobilityPassenger,2040,q2p,dem,10.15
usa,kansas,mobilityPassenger,2045,q2p,dem,11.15
usa,kansas,mobilityPassenger,2050,q2p,dem,12.25
usa,kansas,mobilityPassenger,2015,q2a,dem,4.56
usa,kansas,mobilityPassenger,2020,q2a,dem,5.01
usa,kansas,mobilityPassenger,2025,q2a,dem,5.5
usa,kansas,mobilityPassenger,2030,q2a,dem,6.04
usa,kansas,mobilityPassenger,2035,q2a,dem,6.64
usa,kansas,mobilityPassenger,2040,q2a,dem,7.3
usa,kansas,mobilityPassenger,2045,q2a,dem,8.02
usa,kansas,mobilityPassenger,2050,q2a,dem,8.81
usa,kansas,mobilityPassenger,2015,q3n,dem,1.84
usa,kansas,mobilityPassenger,2020,q3n,dem,2.02
usa,kansas,mobilityPassenger,2025,q3n,dem,2.22
usa,kansas,mobilityPassenger,2030,q3n,dem,2.44
usa,kansas,mobilityPassenger,2035,q3n,dem,2.68
usa,kansas,mobilityPassenger,2040,q3n,dem,2.94
usa,kansas,mobilityPassenger,2045,q3n,dem,3.23
usa,kansas,mobilityPassenger,2050,q3n,dem,3.55
usa,kansas,mobilityPassenger,2015,q3m,dem,3.86
usa,kansas,mobilityPassenger,2020,q3m,dem,4.24
usa,kansas,mobilityPassenger,2025,q3m,dem,4.66
usa,kansas,mobilityPassenger,2030,q3m,dem,5.12
usa,kansas,mobilityPassenger,2035,q3m,dem,5.62
usa,kansas,mobilityPassenger,2040,q3m,dem,6.18
usa,kansas,mobilityPassenger,2045,q3m,dem,6.79
usa,kansas,mobilityPassenger,2050,q3m,dem,7.46
usa,kansas,mobilityPassenger,2015,q3p,dem,6.72
usa,kansas,mobilityPassenger,2020,q3p,dem,7.38
usa,kansas,mobilityPassenger,2025,q3p,dem,8.11
usa,kansas,mobilityPassenger,2030,q3p,dem,8.91
usa,kansas,mobilityPassenger,2035,q3p,dem,9.79
usa,kansas,mobilityPassenger,2040,q3p,dem,10.76
usa,kansas,mobilityPassenger,2045,q3p,dem,11.82
usa,kansas,mobilityPassenger,2050,q3p,dem,12.99
usa,kansas,mobilityPassenger,2015,q3a,dem,4.5
usa,kansas,mobilityPassenger,2020,q3a,dem,4.95
usa,kansas,mobilityPassenger,2025,q3a,dem,5.43
usa,kansas,mobilityPassenger,2030,q3a,dem,5.97
usa,kansas,mobilityPassenger,2035,q3a,dem,6.56
usa,kansas,mobilityPassenger,2040,q3a,dem,7.21
usa,kansas,mobilityPassenger,2045,q3a,dem,7.92
usa,kansas,mobilityPassenger,2050,q3a,dem,8.7
usa,kansas,mobilityPassenger,2015,q4n,dem,5.34
usa,kansas,mobilityPassenger,2020,q4n,dem,5.86
usa,kansas,mobilityPassenger,2025,q4n,dem,6.44
usa,kansas,mobilityPassenger,2030,q4n,dem,7.08
usa,kansas,mobilityPassenger,2035,q4n,dem,7.77
usa,kansas,mobilityPassenger,2040,q4n,dem,8.54
usa,kansas,mobilityPassenger,2045,q4n,dem,9.38
usa,kansas,mobilityPassenger,2050,q4n,dem,10.31
usa,kansas,mobilityPassenger,2015,q4m,dem,3.78
usa,kansas,mobilityPassenger,2020,q4m,dem,4.15
usa,kansas,mobilityPassenger,2025,q4m,dem,4.56
usa,kansas,mobilityPassenger,2030,q4m,dem,5.01
usa,kansas,mobilityPassenger,2035,q4m,dem,5.51
usa,kansas,mobilityPassenger,2040,q4m,dem,6.05
usa,kansas,mobilityPassenger,2045,q4m,dem,6.65
usa,kansas,mobilityPassenger,2050,q4m,dem,7.31
usa,kansas,mobilityPassenger,2015,q4p,dem,8.53
usa,kansas,mobilityPassenger,2020,q4p,dem,9.37
usa,kansas,mobilityPassenger,2025,q4p,dem,10.29
usa,kansas,mobilityPassenger,2030,q4p,dem,11.31
usa,kansas,mobilityPassenger,2035,q4p,dem,12.42
usa,kansas,mobilityPassenger,2040,q4p,dem,13.65
usa,kansas,mobilityPassenger,2045,q4p,dem,15
usa,kansas,mobilityPassenger,2050,q4p,dem,16.48
usa,kansas,mobilityPassenger,2015,q4a,dem,2.43
usa,kansas,mobilityPassenger,2020,q4a,dem,2.67
usa,kansas,mobilityPassenger,2025,q4a,dem,2.93
usa,kansas,mobilityPassenger,2030,q4a,dem,3.22
usa,kansas,mobilityPassenger,2035,q4a,dem,3.53
usa,kansas,mobilityPassenger,2040,q4a,dem,3.88
usa,kansas,mobilityPassenger,2045,q4a,dem,4.27
usa,kansas,mobilityPassenger,2050,q4a,dem,4.69
usa,kentucky,heatHigh,2015,q1n,dem,10.92
usa,kentucky,heatHigh,2020,q1n,dem,12
usa,kentucky,heatHigh,2025,q1n,dem,13.19
usa,kentucky,heatHigh,2030,q1n,dem,14.49
usa,kentucky,heatHigh,2035,q1n,dem,15.92
usa,kentucky,heatHigh,2040,q1n,dem,17.49
usa,kentucky,heatHigh,2045,q1n,dem,19.21
usa,kentucky,heatHigh,2050,q1n,dem,21.11
usa,kentucky,heatHigh,2015,q1m,dem,5.08
usa,kentucky,heatHigh,2020,q1m,dem,5.58
usa,kentucky,heatHigh,2025,q1m,dem,6.13
usa,kentucky,heatHigh,2030,q1m,dem,6.74
usa,kentucky,heatHigh,2035,q1m,dem,7.4
usa,kentucky,heatHigh,2040,q1m,dem,8.13
usa,kentucky,heatHigh,2045,q1m,dem,8.93
usa,kentucky,heatHigh,2050,q1m,dem,9.81
usa,kentucky,heatHigh,2015,q1p,dem,15.33
usa,kentucky,heatHigh,2020,q1p,dem,16.84
usa,kentucky,heatHigh,2025,q1p,dem,18.5
usa,kentucky,heatHigh,2030,q1p,dem,20.33
usa,kentucky,heatHigh,2035,q1p,dem,22.33
usa,kentucky,heatHigh,2040,q1p,dem,24.54
usa,kentucky,heatHigh,2045,q1p,dem,26.96
usa,kentucky,heatHigh,2050,q1p,dem,29.62
usa,kentucky,heatHigh,2015,q1a,dem,6.21
usa,kentucky,heatHigh,2020,q1a,dem,6.82
usa,kentucky,heatHigh,2025,q1a,dem,7.5
usa,kentucky,heatHigh,2030,q1a,dem,8.24
usa,kentucky,heatHigh,2035,q1a,dem,9.05
usa,kentucky,heatHigh,2040,q1a,dem,9.94
usa,kentucky,heatHigh,2045,q1a,dem,10.92
usa,kentucky,heatHigh,2050,q1a,dem,12
usa,kentucky,heatHigh,2015,q2n,dem,10.35
usa,kentucky,heatHigh,2020,q2n,dem,11.37
usa,kentucky,heatHigh,2025,q2n,dem,12.49
usa,kentucky,heatHigh,2030,q2n,dem,13.72
usa,kentucky,heatHigh,2035,q2n,dem,15.08
usa,kentucky,heatHigh,2040,q2n,dem,16.57
usa,kentucky,heatHigh,2045,q2n,dem,18.2
usa,kentucky,heatHigh,2050,q2n,dem,20
usa,kentucky,heatHigh,2015,q2m,dem,5.08
usa,kentucky,heatHigh,2020,q2m,dem,5.58
usa,kentucky,heatHigh,2025,q2m,dem,6.13
usa,kentucky,heatHigh,2030,q2m,dem,6.74
usa,kentucky,heatHigh,2035,q2m,dem,7.4
usa,kentucky,heatHigh,2040,q2m,dem,8.13
usa,kentucky,heatHigh,2045,q2m,dem,8.93
usa,kentucky,heatHigh,2050,q2m,dem,9.81
usa,kentucky,heatHigh,2015,q2p,dem,15.33
usa,kentucky,heatHigh,2020,q2p,dem,16.84
usa,kentucky,heatHigh,2025,q2p,dem,18.5
usa,kentucky,heatHigh,2030,q2p,dem,20.33
usa,kentucky,heatHigh,2035,q2p,dem,22.33
usa,kentucky,heatHigh,2040,q2p,dem,24.54
usa,kentucky,heatHigh,2045,q2p,dem,26.96
usa,kentucky,heatHigh,2050,q2p,dem,29.62
usa,kentucky,heatHigh,2015,q2a,dem,7.1
usa,kentucky,heatHigh,2020,q2a,dem,7.8
usa,kentucky,heatHigh,2025,q2a,dem,8.57
usa,kentucky,heatHigh,2030,q2a,dem,9.41
usa,kentucky,heatHigh,2035,q2a,dem,10.34
usa,kentucky,heatHigh,2040,q2a,dem,11.36
usa,kentucky,heatHigh,2045,q2a,dem,12.49
usa,kentucky,heatHigh,2050,q2a,dem,13.72
usa,kentucky,heatHigh,2015,q3n,dem,10.92
usa,kentucky,heatHigh,2020,q3n,dem,12
usa,kentucky,heatHigh,2025,q3n,dem,13.19
usa,kentucky,heatHigh,2030,q3n,dem,14.49
usa,kentucky,heatHigh,2035,q3n,dem,15.92
usa,kentucky,heatHigh,2040,q3n,dem,17.49
usa,kentucky,heatHigh,2045,q3n,dem,19.21
usa,kentucky,heatHigh,2050,q3n,dem,21.11
usa,kentucky,heatHigh,2015,q3m,dem,5.08
usa,kentucky,heatHigh,2020,q3m,dem,5.58
usa,kentucky,heatHigh,2025,q3m,dem,6.13
usa,kentucky,heatHigh,2030,q3m,dem,6.74
usa,kentucky,heatHigh,2035,q3m,dem,7.4
usa,kentucky,heatHigh,2040,q3m,dem,8.13
usa,kentucky,heatHigh,2045,q3m,dem,8.93
usa,kentucky,heatHigh,2050,q3m,dem,9.81
usa,kentucky,heatHigh,2015,q3p,dem,15.33
usa,kentucky,heatHigh,2020,q3p,dem,16.84
usa,kentucky,heatHigh,2025,q3p,dem,18.5
usa,kentucky,heatHigh,2030,q3p,dem,20.33
usa,kentucky,heatHigh,2035,q3p,dem,22.33
usa,kentucky,heatHigh,2040,q3p,dem,24.54
usa,kentucky,heatHigh,2045,q3p,dem,26.96
usa,kentucky,heatHigh,2050,q3p,dem,29.62
usa,kentucky,heatHigh,2015,q3a,dem,6.21
usa,kentucky,heatHigh,2020,q3a,dem,6.82
usa,kentucky,heatHigh,2025,q3a,dem,7.5
usa,kentucky,heatHigh,2030,q3a,dem,8.24
usa,kentucky,heatHigh,2035,q3a,dem,9.05
usa,kentucky,heatHigh,2040,q3a,dem,9.94
usa,kentucky,heatHigh,2045,q3a,dem,10.92
usa,kentucky,heatHigh,2050,q3a,dem,12
usa,kentucky,heatHigh,2015,q4n,dem,11.5
usa,kentucky,heatHigh,2020,q4n,dem,12.63
usa,kentucky,heatHigh,2025,q4n,dem,13.88
usa,kentucky,heatHigh,2030,q4n,dem,15.25
usa,kentucky,heatHigh,2035,q4n,dem,16.75
usa,kentucky,heatHigh,2040,q4n,dem,18.41
usa,kentucky,heatHigh,2045,q4n,dem,20.22
usa,kentucky,heatHigh,2050,q4n,dem,22.22
usa,kentucky,heatHigh,2015,q4m,dem,5.08
usa,kentucky,heatHigh,2020,q4m,dem,5.58
usa,kentucky,heatHigh,2025,q4m,dem,6.13
usa,kentucky,heatHigh,2030,q4m,dem,6.74
usa,kentucky,heatHigh,2035,q4m,dem,7.4
usa,kentucky,heatHigh,2040,q4m,dem,8.13
usa,kentucky,heatHigh,2045,q4m,dem,8.93
usa,kentucky,heatHigh,2050,q4m,dem,9.81
usa,kentucky,heatHigh,2015,q4p,dem,15.33
usa,kentucky,heatHigh,2020,q4p,dem,16.84
usa,kentucky,heatHigh,2025,q4p,dem,18.5
usa,kentucky,heatHigh,2030,q4p,dem,20.33
usa,kentucky,heatHigh,2035,q4p,dem,22.33
usa,kentucky,heatHigh,2040,q4p,dem,24.54
usa,kentucky,heatHigh,2045,q4p,dem,26.96
usa,kentucky,heatHigh,2050,q4p,dem,29.62
usa,kentucky,heatHigh,2015,q4a,dem,5.32
usa,kentucky,heatHigh,2020,q4a,dem,5.85
usa,kentucky,heatHigh,2025,q4a,dem,6.43
usa,kentucky,heatHigh,2030,q4a,dem,7.06
usa,kentucky,heatHigh,2035,q4a,dem,7.76
usa,kentucky,heatHigh,2040,q4a,dem,8.52
usa,kentucky,heatHigh,2045,q4a,dem,9.36
usa,kentucky,heatHigh,2050,q4a,dem,10.29
usa,kentucky,heatLow,2015,q1n,dem,3.65
usa,kentucky,heatLow,2020,q1n,dem,4.01
usa,kentucky,heatLow,2025,q1n,dem,4.41
usa,kentucky,heatLow,2030,q1n,dem,4.84
usa,kentucky,heatLow,2035,q1n,dem,5.32
usa,kentucky,heatLow,2040,q1n,dem,5.85
usa,kentucky,heatLow,2045,q1n,dem,6.42
usa,kentucky,heatLow,2050,q1n,dem,7.06
usa,kentucky,heatLow,2015,q1m,dem,1
usa,kentucky,heatLow,2020,q1m,dem,1.1
usa,kentucky,heatLow,2025,q1m,dem,1.21
usa,kentucky,heatLow,2030,q1m,dem,1.32
usa,kentucky,heatLow,2035,q1m,dem,1.45
usa,kentucky,heatLow,2040,q1m,dem,1.6
usa,kentucky,heatLow,2045,q1m,dem,1.76
usa,kentucky,heatLow,2050,q1m,dem,1.93
usa,kentucky,heatLow,2015,q1p,dem,3.36
usa,kentucky,heatLow,2020,q1p,dem,3.69
usa,kentucky,heatLow,2025,q1p,dem,4.05
usa,kentucky,heatLow,2030,q1p,dem,4.45
usa,kentucky,heatLow,2035,q1p,dem,4.89
usa,kentucky,heatLow,2040,q1p,dem,5.37
usa,kentucky,heatLow,2045,q1p,dem,5.9
usa,kentucky,heatLow,2050,q1p,dem,6.49
usa,kentucky,heatLow,2015,q1a,dem,1.13
usa,kentucky,heatLow,2020,q1a,dem,1.24
usa,kentucky,heatLow,2025,q1a,dem,1.37
usa,kentucky,heatLow,2030,q1a,dem,1.5
usa,kentucky,heatLow,2035,q1a,dem,1.65
usa,kentucky,heatLow,2040,q1a,dem,1.81
usa,kentucky,heatLow,2045,q1a,dem,1.99
usa,kentucky,heatLow,2050,q1a,dem,2.19
usa,kentucky,heatLow,2015,q2n,dem,0.9
usa,kentucky,heatLow,2020,q2n,dem,0.99
usa,kentucky,heatLow,2025,q2n,dem,1.09
usa,kentucky,heatLow,2030,q2n,dem,1.19
usa,kentucky,heatLow,2035,q2n,dem,1.31
usa,kentucky,heatLow,2040,q2n,dem,1.44
usa,kentucky,heatLow,2045,q2n,dem,1.58
usa,kentucky,heatLow,2050,q2n,dem,1.74
usa,kentucky,heatLow,2015,q2m,dem,0.68
usa,kentucky,heatLow,2020,q2m,dem,0.75
usa,kentucky,heatLow,2025,q2m,dem,0.82
usa,kentucky,heatLow,2030,q2m,dem,0.9
usa,kentucky,heatLow,2035,q2m,dem,0.99
usa,kentucky,heatLow,2040,q2m,dem,1.09
usa,kentucky,heatLow,2045,q2m,dem,1.19
usa,kentucky,heatLow,2050,q2m,dem,1.31
usa,kentucky,heatLow,2015,q2p,dem,0.73
usa,kentucky,heatLow,2020,q2p,dem,0.8
usa,kentucky,heatLow,2025,q2p,dem,0.88
usa,kentucky,heatLow,2030,q2p,dem,0.96
usa,kentucky,heatLow,2035,q2p,dem,1.06
usa,kentucky,heatLow,2040,q2p,dem,1.16
usa,kentucky,heatLow,2045,q2p,dem,1.28
usa,kentucky,heatLow,2050,q2p,dem,1.4
usa,kentucky,heatLow,2015,q2a,dem,0.21
usa,kentucky,heatLow,2020,q2a,dem,0.23
usa,kentucky,heatLow,2025,q2a,dem,0.26
usa,kentucky,heatLow,2030,q2a,dem,0.28
usa,kentucky,heatLow,2035,q2a,dem,0.31
usa,kentucky,heatLow,2040,q2a,dem,0.34
usa,kentucky,heatLow,2045,q2a,dem,0.37
